0.14300000 	 -2.87328073 	 0.11329521 	 99500.00000000 	 12.00000000 	 13.00000000 
0.14300000 	 -2.87328073 	 0.11329521 	 99500.00000000 	 12.00000000 	 13.00000000 
0.14300000 	 -2.87328073 	 0.11329521 	 99500.00000000 	 12.00000000 	 13.00000000 
0.14300000 	 -2.87728052 	 0.11574672 	 99500.00000000 	 12.00000000 	 12.00000000 
0.14300000 	 -2.87728052 	 0.11574672 	 99500.00000000 	 12.00000000 	 12.00000000 
0.14300000 	 -2.87728052 	 0.11574672 	 99500.00000000 	 12.00000000 	 12.00000000 
0.14300000 	 -2.88196369 	 0.11380256 	 99500.00000000 	 12.00000000 	 12.00000000 
0.14300000 	 -2.88196369 	 0.11380256 	 99500.00000000 	 12.00000000 	 12.00000000 
0.14300000 	 -2.88196369 	 0.11380256 	 99500.00000000 	 12.00000000 	 12.00000000 
0.14300000 	 -2.88169362 	 0.11646267 	 99500.00000000 	 13.00000000 	 10.00000000 
0.14300000 	 -2.88169362 	 0.11646267 	 99500.00000000 	 13.00000000 	 10.00000000 
0.14300000 	 -2.88169362 	 0.11646267 	 99500.00000000 	 13.00000000 	 10.00000000 
0.14300000 	 -2.87230996 	 0.11381170 	 99500.00000000 	 14.00000000 	 15.00000000 
0.14300000 	 -2.87230996 	 0.11381170 	 99500.00000000 	 14.00000000 	 15.00000000 
0.14300000 	 -2.87230996 	 0.11381170 	 99500.00000000 	 14.00000000 	 15.00000000 
0.14300000 	 -2.87847300 	 0.11481833 	 99500.00000000 	 13.00000000 	 11.00000000 
0.14300000 	 -2.87847300 	 0.11481833 	 99500.00000000 	 13.00000000 	 11.00000000 
0.14300000 	 -2.88304548 	 0.11775762 	 99500.00000000 	 13.00000000 	 12.00000000 
0.14300000 	 -2.88304548 	 0.11775762 	 99500.00000000 	 13.00000000 	 12.00000000 
0.14300000 	 -2.88304548 	 0.11775762 	 99500.00000000 	 13.00000000 	 12.00000000 
0.14300000 	 -2.87375906 	 0.11308260 	 99500.00000000 	 14.00000000 	 21.00000000 
0.14300000 	 -2.87375906 	 0.11308260 	 99500.00000000 	 14.00000000 	 21.00000000 
0.14300000 	 -2.87375906 	 0.11308260 	 99500.00000000 	 14.00000000 	 21.00000000 
0.14300000 	 -2.88167512 	 0.11223365 	 99500.00000000 	 14.00000000 	 15.00000000 
0.14300000 	 -2.88167512 	 0.11223365 	 99500.00000000 	 14.00000000 	 15.00000000 
0.14300000 	 -2.88167512 	 0.11223365 	 99500.00000000 	 14.00000000 	 15.00000000 
0.14300000 	 -2.87927649 	 0.11529462 	 99500.00000000 	 14.00000000 	 12.00000000 
0.14300000 	 -2.87927649 	 0.11529462 	 99500.00000000 	 14.00000000 	 12.00000000 
0.14300000 	 -2.87927649 	 0.11529462 	 99500.00000000 	 14.00000000 	 12.00000000 
0.14300000 	 -2.87884471 	 0.11281720 	 99500.00000000 	 12.00000000 	 14.00000000 
0.14300000 	 -2.87884471 	 0.11281720 	 99500.00000000 	 12.00000000 	 14.00000000 
0.14300000 	 -2.87884471 	 0.11281720 	 99500.00000000 	 12.00000000 	 14.00000000 
0.14300000 	 -2.87559610 	 0.11593011 	 99500.00000000 	 12.00000000 	 14.00000000 
0.14300000 	 -2.87559610 	 0.11593011 	 99500.00000000 	 12.00000000 	 14.00000000 
0.14300000 	 -2.87559610 	 0.11593011 	 99500.00000000 	 12.00000000 	 14.00000000 
0.14300000 	 -2.87238618 	 0.11454918 	 99500.00000000 	 13.00000000 	 14.00000000 
0.14300000 	 -2.87238618 	 0.11454918 	 99500.00000000 	 13.00000000 	 14.00000000 
0.14300000 	 -2.87238618 	 0.11454918 	 99500.00000000 	 13.00000000 	 14.00000000 
0.14300000 	 -2.87501463 	 0.11583720 	 99500.00000000 	 13.00000000 	 10.00000000 
0.14300000 	 -2.87501463 	 0.11583720 	 99500.00000000 	 13.00000000 	 10.00000000 
0.14300000 	 -2.87501463 	 0.11583720 	 99500.00000000 	 13.00000000 	 10.00000000 
0.14300000 	 -2.87842119 	 0.11593311 	 99500.00000000 	 15.00000000 	 15.00000000 
0.14300000 	 -2.87842119 	 0.11593311 	 99500.00000000 	 15.00000000 	 15.00000000 
0.14300000 	 -2.87842119 	 0.11593311 	 99500.00000000 	 15.00000000 	 15.00000000 
0.14300000 	 -2.87907098 	 0.11402652 	 99500.00000000 	 13.00000000 	 16.00000000 
