0.0000 	 0.0000 
0.0050 	 29.3633 
0.0100 	 69.2305 
0.0150 	 111.2266 
0.0200 	 144.6211 
0.0250 	 163.9609 
0.0300 	 163.9570 
0.0350 	 149.7930 
0.0400 	 126.6172 
0.0450 	 103.9570 
0.0500 	 88.2773 
0.0550 	 86.3164 
0.0600 	 98.4062 
0.0650 	 118.9922 
0.0700 	 136.3555 
0.0750 	 144.4141 
0.0800 	 140.0625 
0.0850 	 126.1680 
0.0900 	 110.0898 
0.0950 	 96.1836 
0.1000 	 87.4922 
0.1050 	 84.6328 
0.1100 	 90.5430 
0.1150 	 104.7617 
0.1200 	 117.7891 
0.1250 	 129.4258 
0.1300 	 131.4062 
0.1350 	 128.1992 
0.1400 	 121.3398 
0.1450 	 108.7383 
0.1500 	 97.8750 
0.1550 	 92.2148 
0.1600 	 90.0625 
0.1650 	 92.0898 
0.1700 	 99.0898 
0.1750 	 107.3867 
0.1800 	 113.1094 
0.1850 	 116.6719 
0.1900 	 119.5352 
0.1950 	 114.8398 
0.2000 	 109.9453 
0.2050 	 106.2930 
0.2100 	 103.2109 
0.2150 	 102.4336 
0.2200 	 105.9180 
0.2250 	 108.4258 
0.2300 	 112.6797 
0.2350 	 114.2812 
0.2400 	 115.2188 
0.2450 	 112.6602 
0.2500 	 108.6641 
0.2550 	 107.8398 
0.2600 	 107.5352 
0.2650 	 108.3711 
0.2700 	 108.0078 
0.2750 	 108.7109 
0.2800 	 109.9531 
0.2850 	 110.7578 
0.2900 	 111.6641 
0.2950 	 114.2422 
0.3000 	 113.4844 
0.3050 	 112.8750 
0.3100 	 111.7773 
0.3150 	 109.5898 
0.3200 	 105.9414 
0.3250 	 102.7695 
0.3300 	 103.2148 
0.3350 	 105.6445 
0.3400 	 108.3477 
0.3450 	 112.1992 
0.3500 	 114.1797 
0.3550 	 113.6094 
0.3600 	 110.4727 
0.3650 	 107.4336 
0.3700 	 103.4570 
0.3750 	 99.1445 
0.3800 	 98.4102 
0.3850 	 99.5703 
0.3900 	 102.2852 
0.3950 	 106.6562 
0.4000 	 111.5820 
0.4050 	 114.4023 
0.4100 	 114.9258 
0.4150 	 114.4531 
0.4200 	 112.2969 
0.4250 	 109.9023 
0.4300 	 109.1250 
0.4350 	 110.1758 
0.4400 	 109.4766 
0.4450 	 109.8594 
0.4500 	 110.0039 
0.4550 	 107.8633 
0.4600 	 108.3672 
0.4650 	 110.8125 
0.4700 	 113.1562 
0.4750 	 113.0195 
0.4800 	 111.5312 
0.4850 	 110.1836 
0.4900 	 109.6562 
0.4950 	 110.3750 
0.5000 	 110.4961 
0.5050 	 111.3789 
0.5100 	 111.1523 
0.5150 	 110.7695 
0.5200 	 110.9023 
0.5250 	 111.3711 
0.5300 	 109.9648 
0.5350 	 109.7305 
0.5400 	 110.4844 
0.5450 	 108.9883 
0.5500 	 105.7969 
0.5550 	 104.0000 
0.5600 	 104.8516 
0.5650 	 105.6758 
0.5700 	 108.5352 
0.5750 	 109.9531 
0.5800 	 109.0234 
0.5850 	 108.1719 
0.5900 	 107.9297 
0.5950 	 107.8516 
0.6000 	 106.5742 
0.6050 	 104.9844 
0.6100 	 105.9961 
0.6150 	 104.7656 
0.6200 	 104.6680 
0.6250 	 102.9609 
0.6300 	 102.2969 
0.6350 	 102.6641 
0.6400 	 105.5547 
0.6450 	 108.8672 
0.6500 	 110.9805 
0.6550 	 112.8984 
0.6600 	 116.7891 
0.6650 	 115.2734 
0.6700 	 111.8555 
0.6750 	 104.6406 
0.6800 	 99.8906 
0.6850 	 97.9414 
0.6900 	 99.0898 
0.6950 	 103.1250 
0.7000 	 107.2266 
0.7050 	 111.1953 
0.7100 	 113.1914 
0.7150 	 112.6016 
0.7200 	 112.6992 
0.7250 	 111.2266 
0.7300 	 109.8164 
0.7350 	 108.1250 
0.7400 	 110.5547 
0.7450 	 111.9141 
0.7500 	 113.0586 
0.7550 	 109.3750 
0.7600 	 105.7266 
0.7650 	 103.2695 
0.7700 	 102.1680 
0.7750 	 103.7305 
0.7800 	 104.3438 
0.7850 	 105.0469 
0.7900 	 106.8438 
0.7950 	 109.9102 
0.8000 	 112.5039 
0.8050 	 112.0547 
0.8100 	 112.9609 
0.8150 	 110.6719 
0.8200 	 109.3203 
0.8250 	 107.2266 
0.8300 	 102.7500 
0.8350 	 99.6055 
0.8400 	 100.5586 
0.8450 	 104.2539 
0.8500 	 108.5234 
0.8550 	 112.7539 
0.8600 	 115.3633 
0.8650 	 115.3672 
0.8700 	 114.7461 
0.8750 	 111.9570 
0.8800 	 110.7344 
0.8850 	 108.3477 
0.8900 	 110.5703 
0.8950 	 111.4805 
0.9000 	 112.9375 
0.9050 	 113.4023 
0.9100 	 110.5508 
0.9150 	 107.2188 
0.9200 	 104.9414 
0.9250 	 102.6992 
0.9300 	 104.6523 
0.9350 	 103.6016 
0.9400 	 107.5977 
0.9450 	 108.8984 
0.9500 	 110.5117 
0.9550 	 112.4766 
0.9600 	 111.8438 
0.9650 	 111.0156 
0.9700 	 108.4453 
0.9750 	 104.6719 
0.9800 	 101.1641 
0.9850 	 99.7930 
0.9900 	 102.0273 
0.9950 	 104.2461 
1.0000 	 107.7266 
1.0050 	 113.0234 
1.0100 	 116.0078 
1.0150 	 116.2617 
1.0200 	 115.6211 
1.0250 	 112.3086 
1.0300 	 106.3125 
1.0350 	 104.5664 
1.0400 	 105.4727 
1.0450 	 105.1914 
1.0500 	 105.9180 
1.0550 	 109.1758 
1.0600 	 113.3555 
1.0650 	 114.2305 
1.0700 	 112.7812 
