0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 
0.00500000 	 128.23188332 	 0.03080207 	 4.03095631 
0.01000000 	 452.08629174 	 0.02522213 	 4.03123118 
0.01500000 	 811.27459732 	 0.01900692 	 4.03143833 
0.02000000 	 1083.03250873 	 0.01424078 	 4.03159354 
0.02500000 	 1214.02310273 	 0.01199022 	 4.03172423 
0.03000000 	 1205.69829159 	 0.01241007 	 4.03185950 
0.03500000 	 1089.57890707 	 0.01495535 	 4.03202252 
0.04000000 	 914.52960896 	 0.01841654 	 4.03222328 
0.04500000 	 738.33707220 	 0.02169085 	 4.03245974 
0.05000000 	 612.86538490 	 0.02386791 	 4.03271995 
0.05500000 	 564.58694813 	 0.02455934 	 4.03298771 
0.06000000 	 586.30127168 	 0.02389338 	 4.03324823 
0.06500000 	 647.14382507 	 0.02235905 	 4.03349203 
0.07000000 	 710.66118825 	 0.02068112 	 4.03371756 
0.07500000 	 748.78767675 	 0.01941382 	 4.03392927 
0.08000000 	 747.88441891 	 0.01896333 	 4.03413609 
0.08500000 	 710.40950782 	 0.01930148 	 4.03434660 
0.09000000 	 653.23388111 	 0.02005164 	 4.03456530 
0.09500000 	 600.54563234 	 0.02082451 	 4.03479245 
0.10000000 	 573.74596826 	 0.02119696 	 4.03502368 
0.10500000 	 583.65623234 	 0.02090732 	 4.03525175 
0.11000000 	 628.42859751 	 0.01999066 	 4.03546984 
0.11500000 	 695.30107149 	 0.01865308 	 4.03567335 
0.12000000 	 764.85263503 	 0.01722447 	 4.03586128 
0.12500000 	 818.63372244 	 0.01620829 	 4.03603813 
0.13000000 	 845.28376025 	 0.01574684 	 4.03620996 
0.13500000 	 842.52131751 	 0.01585063 	 4.03638292 
0.14000000 	 815.69614604 	 0.01644596 	 4.03656239 
0.14500000 	 775.25232176 	 0.01725385 	 4.03675069 
0.15000000 	 734.30644108 	 0.01800584 	 4.03694720 
0.15500000 	 704.44517915 	 0.01848487 	 4.03714894 
0.16000000 	 690.96428645 	 0.01857493 	 4.03735168 
0.16500000 	 691.61529843 	 0.01840622 	 4.03755259 
0.17000000 	 699.12958003 	 0.01809508 	 4.03775012 
0.17500000 	 706.03159776 	 0.01782835 	 4.03794474 
0.18000000 	 708.08019777 	 0.01769885 	 4.03813795 
0.18500000 	 704.36556820 	 0.01770598 	 4.03833126 
0.19000000 	 696.59987288 	 0.01780252 	 4.03852562 
0.19500000 	 688.29506835 	 0.01789441 	 4.03872100 
0.20000000 	 683.82902218 	 0.01787411 	 4.03891617 
0.20500000 	 687.35665821 	 0.01769658 	 4.03910941 
0.21000000 	 700.82859215 	 0.01730414 	 4.03929837 
0.21500000 	 721.86856080 	 0.01676199 	 4.03948142 
0.22000000 	 743.99496609 	 0.01617166 	 4.03965803 
0.22500000 	 759.36093004 	 0.01578769 	 4.03983046 
0.23000000 	 762.28729678 	 0.01576452 	 4.04000263 
0.23500000 	 751.29277593 	 0.01605769 	 4.04017802 
0.24000000 	 729.64813187 	 0.01657397 	 4.04035906 
0.24500000 	 704.89919081 	 0.01711203 	 4.04054598 
0.25000000 	 686.33364928 	 0.01749612 	 4.04073711 
0.25500000 	 681.31084155 	 0.01759415 	 4.04092931 
0.26000000 	 692.20827115 	 0.01736077 	 4.04111898 
0.26500000 	 715.19929967 	 0.01682676 	 4.04130282 
0.27000000 	 742.13283333 	 0.01616929 	 4.04147949 
0.27500000 	 764.56363515 	 0.01561816 	 4.04165014 
0.28000000 	 776.24769721 	 0.01534742 	 4.04181784 
0.28500000 	 774.46405027 	 0.01537953 	 4.04198589 
0.29000000 	 761.11521941 	 0.01563012 	 4.04215670 
0.29500000 	 741.60105408 	 0.01590365 	 4.04233050 
0.30000000 	 722.12679407 	 0.01605677 	 4.04250598 
0.30500000 	 707.70585827 	 0.01613387 	 4.04268231 
0.31000000 	 700.74052728 	 0.01613829 	 4.04285869 
0.31500000 	 700.89738122 	 0.01605862 	 4.04303422 
0.32000000 	 705.92404534 	 0.01590761 	 4.04320810 
0.32500000 	 711.97023675 	 0.01564603 	 4.04337913 
0.33000000 	 715.28502692 	 0.01535357 	 4.04354696 
0.33500000 	 714.99524853 	 0.01508462 	 4.04371187 
0.34000000 	 713.85143941 	 0.01484937 	 4.04387421 
0.34500000 	 715.42407001 	 0.01462125 	 4.04403406 
0.35000000 	 719.79105546 	 0.01442964 	 4.04419183 
0.35500000 	 722.48388682 	 0.01426464 	 4.04434779 
0.36000000 	 718.69593608 	 0.01418128 	 4.04450286 
0.36500000 	 708.03089887 	 0.01428763 	 4.04465908 
0.37000000 	 694.91274438 	 0.01454664 	 4.04481815 
0.37500000 	 685.57985220 	 0.01481568 	 4.04498017 
0.38000000 	 685.50571927 	 0.01493990 	 4.04514355 
0.38500000 	 698.64587250 	 0.01477456 	 4.04530513 
0.39000000 	 725.91677219 	 0.01434143 	 4.04546198 
0.39500000 	 762.10806060 	 0.01376938 	 4.04561258 
0.40000000 	 795.88584171 	 0.01327161 	 4.04575774 
0.40500000 	 815.47770282 	 0.01293091 	 4.04589918 
0.41000000 	 815.86890111 	 0.01279231 	 4.04603910 
0.41500000 	 800.55137266 	 0.01291862 	 4.04618042 
0.42000000 	 777.02551741 	 0.01320162 	 4.04632483 
0.42500000 	 752.61949697 	 0.01351870 	 4.04647272 
0.43000000 	 731.80264387 	 0.01379498 	 4.04662364 
0.43500000 	 714.96678577 	 0.01399948 	 4.04677680 
0.44000000 	 699.24440294 	 0.01412133 	 4.04693129 
0.44500000 	 682.02454741 	 0.01419912 	 4.04708665 
0.45000000 	 665.19146171 	 0.01430442 	 4.04724316 
0.45500000 	 654.04898045 	 0.01442280 	 4.04740098 
