1.18193891 	 0.46267143 
1.18193891 	 0.46267143 
1.24231302 	 0.47326636 
1.37506291 	 0.49045265 
1.30991440 	 0.48308144 
1.37794032 	 0.49073042 
1.31696800 	 0.48397909 
1.24783160 	 0.47414932 
1.26171032 	 0.47630600 
1.40761301 	 0.49335756 
1.29853821 	 0.48158306 
1.35904433 	 0.48883210 
1.43796430 	 0.49559540 
1.43796430 	 0.49559540 
1.52362632 	 0.49944385 
1.41477636 	 0.49392678 
1.41477636 	 0.49392678 
1.41477636 	 0.49392678 
1.52109664 	 0.49938261 
1.84161829 	 0.48177566 
1.97642140 	 0.45942796 
1.99271720 	 0.45615200 
1.99271720 	 0.45615200 
2.19703137 	 0.40511994 
2.19703137 	 0.40511994 
2.29162909 	 0.37562818 
2.29162909 	 0.37562818 
2.31601572 	 0.36746957 
2.17411830 	 0.41172767 
2.19576581 	 0.40549049 
2.35536789 	 0.35384552 
2.35536789 	 0.35384552 
2.35536789 	 0.35384552 
2.23630563 	 0.39330121 
2.95902483 	 0.09077766 
2.76095266 	 0.18575736 
2.76095266 	 0.18575736 
3.05593910 	 0.04277443 
2.72208120 	 0.20365716 
2.72208120 	 0.20365716 
2.85870567 	 0.13956452 
2.55336716 	 0.27744282 
2.52517192 	 0.28905918 
2.52517192 	 0.28905918 
2.82756335 	 0.15444670 
2.59510429 	 0.25984513 
2.40018155 	 0.33766465 
2.06600290 	 0.43993528 
2.08488735 	 0.43537003 
2.08699695 	 0.43485037 
1.89924751 	 0.47327155 
1.89924751 	 0.47327155 
1.82676872 	 0.48370878 
1.47768321 	 0.49783405 
1.47768321 	 0.49783405 
1.43777749 	 0.49558302 
1.22952314 	 0.47116466 
1.22952314 	 0.47116466 
1.20639748 	 0.46716909 
1.17821293 	 0.46196190 
1.16709456 	 0.45980657 
1.16709456 	 0.45980657 
1.10166653 	 0.44598103 
1.02239939 	 0.42668066 
1.13803856 	 0.45390633 
1.24456343 	 0.47362817 
1.24456343 	 0.47362817 
1.29257676 	 0.48077297 
1.36895252 	 0.48984930 
1.36895252 	 0.48984930 
1.51165968 	 0.49912597 
1.51165968 	 0.49912597 
1.60817411 	 0.49965077 
1.60817411 	 0.49965077 
1.58189668 	 0.49996920 
1.54674948 	 0.49985544 
1.54674948 	 0.49985544 
1.62193734 	 0.49934629 
1.47150120 	 0.49753714 
1.47209727 	 0.49756660 
1.25270859 	 0.47491761 
1.35966301 	 0.48889702 
1.38826304 	 0.49169350 
1.38826304 	 0.49169350 
1.55757250 	 0.49995628 
1.52998612 	 0.49958369 
1.52998612 	 0.49958369 
1.24632659 	 0.47390996 
1.24632659 	 0.47390996 
1.20320559 	 0.46659793 
1.08899218 	 0.44308018 
1.08899218 	 0.44308018 
1.29457311 	 0.48104616 
1.15542068 	 0.45748240 
1.98215279 	 0.45828964 
1.98215279 	 0.45828964 
1.95520123 	 0.46351088 
1.52884345 	 0.49956005 
1.54969263 	 0.49988866 
1.67510463 	 0.49728241 
1.75014440 	 0.49198010 
1.61255759 	 0.49956406 
1.61255759 	 0.49956406 
